DATE,HOUR,INVAGE,STREET2,STREET1,ALCOHOL,INJURY,.fitted
2009-04-18,15,2,LAKE SHORE W BLVD E,YONGE ST,0,Major,2.2204460492503126e-16
2009-04-18,15,37,LAKE SHORE W BLVD E,YONGE ST,0,Minimal,2.2204460492503126e-16
2009-04-18,22,42,HUMBER COLLEGE BLVD,HIGHWAY 27  N,0,Minor,2.2204460492503126e-16
2009-05-25,17,27,ALNESS Stre,FINCH Aven W,0,None,2.2204460492503126e-16
2009-02-17,6,62,MIDLAND AVE,MCNICOLL AVE,0,Major,2.2204460492503126e-16
2009-07-18,21,22,LOMBARD ST,CHURCH ST,0,Minimal,2.2204460492503126e-16
2009-06-19,10,42,BLOOR ST W,MANNING AVE,0,Major,2.2204460492503126e-16
2009-05-26,19,27,SILVERTHORN Aven,ROGERS Road,0,None,2.2204460492503126e-16
2009-07-18,21,27,LOMBARD ST,CHURCH ST,0,None,2.2204460492503126e-16
2009-06-19,14,62,SOLWAY CRT,COLLINGSBROOK BLVD,1,Major,0.9999999999999998
2009-05-26,19,52,SILVERTHORN Aven,ROGERS Road,0,Major,2.2204460492503126e-16
2009-05-27,13,37,QUEEN Stre E,COXWELL Aven,0,None,2.2204460492503126e-16
2009-05-27,13,47,QUEEN Stre E,COXWELL Aven,0,None,2.2204460492503126e-16
2009-05-27,13,37,QUEEN Stre E,COXWELL Aven,0,Major,2.2204460492503126e-16
2009-05-27,15,67,KELFIELD ST,DIXON ROAD,0,Major,2.2204460492503126e-16
2009-05-27,23,32,LAWRENCE Aven E,MCCOWAN Road,0,None,2.2204460492503126e-16
2009-05-27,23,42,LAWRENCE Aven E,MCCOWAN Road,0,Major,2.2204460492503126e-16
2009-05-28,12,12,COLLINGDALE Rd,JOHN GARLAND Blvd,0,Major,2.2204460492503126e-16
2009-05-28,12,7,COLLINGDALE Rd,JOHN GARLAND Blvd,0,Major,2.2204460492503126e-16
2009-05-28,12,42,COLLINGDALE Rd,JOHN GARLAND Blvd,0,Major,2.2204460492503126e-16
2009-05-28,15,42,BERMONDSEY Road,EGLINTON Aven E,0,None,2.2204460492503126e-16
2009-05-28,15,52,BERMONDSEY Road,EGLINTON Aven E,0,Major,2.2204460492503126e-16
2009-05-28,15,32,BERMONDSEY Road,EGLINTON Aven E,0,None,2.2204460492503126e-16
2009-05-29,21,47,ST CLAIR Aven E,DANFORTH Road,0,None,2.2204460492503126e-16
2009-05-29,21,57,ST CLAIR Aven E,DANFORTH Road,0,Major,2.2204460492503126e-16
2009-05-31,4,22,EGLINTON AVE W,WESTON RD,1,Major,0.9999999999999998
2009-06-01,16,37,QUEEN ST E,EASTERN AVE,0,Minor,2.2204460492503126e-16
2009-06-01,16,37,QUEEN ST E,EASTERN AVE,0,Major,2.2204460492503126e-16
2009-06-02,8,47,MOUNT PLEASANT RD,MANOR RD E,0,None,2.2204460492503126e-16
2009-06-02,8,22,MOUNT PLEASANT RD,MANOR RD E,0,Major,2.2204460492503126e-16
2009-06-02,12,17,MOULD Aven,PRITCHARD Aven,0,Major,2.2204460492503126e-16
2009-06-02,20,57,UNIVERSITY Ave,QUEEN St W,0,Minimal,2.2204460492503126e-16
2009-06-02,20,62,UNIVERSITY Ave,QUEEN St W,0,Minor,2.2204460492503126e-16
2009-06-02,20,17,UNIVERSITY Ave,QUEEN St W,0,None,2.2204460492503126e-16
2009-06-02,20,17,UNIVERSITY Ave,QUEEN St W,0,Minimal,2.2204460492503126e-16
2009-06-02,20,22,UNIVERSITY Ave,QUEEN St W,0,Minimal,2.2204460492503126e-16
2009-06-02,20,22,UNIVERSITY Ave,QUEEN St W,0,Minimal,2.2204460492503126e-16
2009-06-02,20,32,UNIVERSITY Ave,QUEEN St W,0,Major,2.2204460492503126e-16
2009-06-02,20,27,UNIVERSITY Ave,QUEEN St W,0,Major,2.2204460492503126e-16
2009-06-03,17,32,ISLINGTON Ave,EVANS Ave,0,None,2.2204460492503126e-16
2009-06-03,17,2,ISLINGTON Ave,EVANS Ave,0,Minor,2.2204460492503126e-16
2009-06-03,17,37,ISLINGTON Ave,EVANS Ave,0,Minor,2.2204460492503126e-16
2009-06-03,17,42,ISLINGTON Ave,EVANS Ave,0,Major,2.2204460492503126e-16
2009-06-04,12,47,CLARKHILL Stre,FINCH Aven W,0,Major,2.2204460492503126e-16
2009-06-04,12,67,CLARKHILL Stre,FINCH Aven W,0,None,2.2204460492503126e-16
2009-06-04,14,32,BEECHWOOD DR,DON VALLEY PARKWAY  S,0,Major,2.2204460492503126e-16
2009-06-04,14,42,BEECHWOOD DR,DON VALLEY PARKWAY  S,0,None,2.2204460492503126e-16
2009-06-04,21,7,CONSTANCE ST,PARKSIDE DR,0,Minimal,2.2204460492503126e-16
2009-06-04,21,37,CONSTANCE ST,PARKSIDE DR,0,Minimal,2.2204460492503126e-16
2009-06-04,21,32,CONSTANCE ST,PARKSIDE DR,0,Minimal,2.2204460492503126e-16
2009-06-04,21,32,CONSTANCE ST,PARKSIDE DR,0,None,2.2204460492503126e-16
2009-06-04,21,27,CONSTANCE ST,PARKSIDE DR,0,Major,2.2204460492503126e-16
2009-06-05,12,82,CHARTWELL Road,THE QUEENSWAY,0,None,2.2204460492503126e-16
2009-06-05,12,22,CHARTWELL Road,THE QUEENSWAY,0,Major,2.2204460492503126e-16
2009-06-05,15,37,HALESIA DR,FINCH AVE W,0,Fatal,2.2204460492503126e-16
2009-06-05,15,37,HALESIA DR,FINCH AVE W,0,None,2.2204460492503126e-16
2009-06-06,20,42,ROBBINS Ave,COXWELL Ave,0,None,2.2204460492503126e-16
2009-06-06,20,52,ROBBINS Ave,COXWELL Ave,0,Major,2.2204460492503126e-16
2009-06-07,16,37,ABERLADY Rd,ISLINGTON Ave,0,Major,2.2204460492503126e-16
2009-06-09,16,62,BAYVIEW Aven,CUMMER Aven,0,Major,2.2204460492503126e-16
2009-06-09,16,22,BAYVIEW Aven,CUMMER Aven,0,None,2.2204460492503126e-16
2009-06-10,15,52,OLD PARK RD,EGLINTON AVE W,0,None,2.2204460492503126e-16
2009-06-10,15,52,OLD PARK RD,EGLINTON AVE W,0,None,2.2204460492503126e-16
2009-06-10,15,42,OLD PARK RD,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2009-06-11,8,42,YORK ST,WELLINGTON ST W,0,Major,2.2204460492503126e-16
2009-06-11,10,57,THE QUEENSWAY,SOUTH KINGSWAY,0,Minimal,2.2204460492503126e-16
2009-06-11,10,57,THE QUEENSWAY,SOUTH KINGSWAY,0,Minimal,2.2204460492503126e-16
2009-06-11,10,52,THE QUEENSWAY,SOUTH KINGSWAY,0,None,2.2204460492503126e-16
2009-06-12,17,37,O CONNOR DR,AMSTERDAM AVE,0,Major,2.2204460492503126e-16
2009-06-12,17,47,O CONNOR DR,AMSTERDAM AVE,0,None,2.2204460492503126e-16
2009-06-19,18,32,OAK ST,PARLIAMENT ST,0,None,2.2204460492503126e-16
2009-06-13,18,37,SHAW ST,DUPONT ST,0,Major,2.2204460492503126e-16
2009-02-17,14,62,MUSGRAVE ST,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2009-06-19,14,37,SOLWAY CRT,COLLINGSBROOK BLVD,1,Minimal,0.9999999999999998
2009-07-18,21,22,LOMBARD ST,CHURCH ST,0,Major,2.2204460492503126e-16
2009-02-17,14,42,MUSGRAVE ST,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2009-07-18,21,22,LOMBARD ST,CHURCH ST,0,Major,2.2204460492503126e-16
2009-06-19,18,27,OAK ST,PARLIAMENT ST,0,None,2.2204460492503126e-16
2009-06-19,18,7,OAK ST,PARLIAMENT ST,0,Major,2.2204460492503126e-16
2009-06-20,21,37,MACDONALD AVE,JANE ST,0,None,2.2204460492503126e-16
2009-06-20,21,2,MACDONALD AVE,JANE ST,0,Major,2.2204460492503126e-16
2009-06-20,21,47,GREENWOOD AVE,COSBURN AVE,0,None,2.2204460492503126e-16
2009-06-20,21,17,GREENWOOD AVE,COSBURN AVE,0,Major,2.2204460492503126e-16
2009-06-21,16,47,KINGSTON RD,WARDEN AVE,0,Major,2.2204460492503126e-16
2009-06-21,18,32,WOODYCREST AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2009-06-21,18,37,WOODYCREST AVE,DANFORTH AVE,0,Major,2.2204460492503126e-16
2009-06-22,16,67,JANE ST,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2009-06-22,16,57,JANE ST,ST CLAIR AVE W,0,Major,2.2204460492503126e-16
2009-06-22,22,27,GREENWOOD AVE,DANFORTH AVE,0,Major,2.2204460492503126e-16
2009-06-22,22,32,GREENWOOD AVE,DANFORTH AVE,0,Minimal,2.2204460492503126e-16
2009-06-22,22,42,GREENWOOD AVE,DANFORTH AVE,0,None,2.2204460492503126e-16
2009-06-23,14,32,ST HELENS AVE,BLOOR ST W,0,None,2.2204460492503126e-16
2009-06-23,14,77,ST HELENS AVE,BLOOR ST W,0,Fatal,2.2204460492503126e-16
2009-06-23,19,92,DUNDAS ST W,PALMERSTON AVE,0,Major,2.2204460492503126e-16
2009-06-23,19,17,DUNDAS ST W,PALMERSTON AVE,0,None,2.2204460492503126e-16
2009-06-25,18,17,ROSENEATH GDNS,GLENHURST AVE,0,None,2.2204460492503126e-16
2009-06-25,18,7,ROSENEATH GDNS,GLENHURST AVE,0,Major,2.2204460492503126e-16
2009-06-29,6,32,WESTON RD,ALBION RD,0,Major,2.2204460492503126e-16
2009-06-29,10,22,YEOMANS RD,SHEPPARD AVE W,0,None,2.2204460492503126e-16
2009-06-29,10,82,YEOMANS RD,SHEPPARD AVE W,0,Major,2.2204460492503126e-16
2009-06-29,15,52,CAMERON ST,QUEEN ST W,0,Major,2.2204460492503126e-16
2009-06-29,15,52,CAMERON ST,QUEEN ST W,0,None,2.2204460492503126e-16
2009-06-30,11,37,GLENVIEW AVE,AVENUE RD,0,Minimal,2.2204460492503126e-16
2009-06-30,11,47,GLENVIEW AVE,AVENUE RD,0,Minimal,2.2204460492503126e-16
2009-06-30,11,52,GLENVIEW AVE,AVENUE RD,0,Major,2.2204460492503126e-16
2009-07-01,21,67,BAYVIEW MEWS LANE,BAYVIEW AVE,0,None,2.2204460492503126e-16
2009-07-01,21,22,BAYVIEW MEWS LANE,BAYVIEW AVE,0,Minimal,2.2204460492503126e-16
2009-07-01,21,22,BAYVIEW MEWS LANE,BAYVIEW AVE,0,None,2.2204460492503126e-16
2009-07-01,21,52,BAYVIEW MEWS LANE,BAYVIEW AVE,0,Major,2.2204460492503126e-16
2009-07-04,3,47,DUFFERIN ST,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2009-07-06,20,77,WILMINGTON AVE,FINCH AVE W,0,None,2.2204460492503126e-16
2009-07-06,20,22,WILMINGTON AVE,FINCH AVE W,0,Major,2.2204460492503126e-16
2009-07-06,22,22,BLUFFERS PARK RD,BRIMLEY RD S,0,None,2.2204460492503126e-16
2009-07-06,22,17,BLUFFERS PARK RD,BRIMLEY RD S,0,Major,2.2204460492503126e-16
2009-07-10,19,42,VICTORY DR,KEELE ST,0,None,2.2204460492503126e-16
2009-07-10,19,17,VICTORY DR,KEELE ST,0,Major,2.2204460492503126e-16
2009-07-11,5,62,ALLARD AVE,WILSON AVE,0,Major,2.2204460492503126e-16
2009-07-13,14,22,QUEENS AVE,STANLEY AVE,0,None,2.2204460492503126e-16
2009-07-13,14,22,QUEENS AVE,STANLEY AVE,0,Major,2.2204460492503126e-16
2009-07-13,17,47,MALVERN AVE,GERRARD ST E,0,None,2.2204460492503126e-16
2009-07-13,17,17,MALVERN AVE,GERRARD ST E,0,Major,2.2204460492503126e-16
2009-07-13,18,32,SPADINA AVE,FRONT ST W,0,None,2.2204460492503126e-16
2009-07-13,18,32,SPADINA AVE,FRONT ST W,0,Major,2.2204460492503126e-16
2009-07-13,20,22,BATHURST ST,EGLINTON AVE W,0,None,2.2204460492503126e-16
2009-07-13,20,22,BATHURST ST,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2009-07-20,10,47,PALMERSTON BLVD,BLOOR ST W,0,None,2.2204460492503126e-16
2009-02-19,19,42,CLOUSTON AVE,WESTON RD,0,Major,2.2204460492503126e-16
2009-07-20,10,37,PALMERSTON BLVD,BLOOR ST W,0,Major,2.2204460492503126e-16
2009-02-21,2,37,WILSON AVE,STADACONA DR,1,None,0.9999999999999998
2009-07-21,17,47,DUFFERIN ST,BENTWORTH AVE,0,None,2.2204460492503126e-16
2009-02-21,2,32,WILSON AVE,STADACONA DR,1,Major,0.9999999999999998
2009-07-21,17,82,DUFFERIN ST,BENTWORTH AVE,0,Major,2.2204460492503126e-16
2009-07-23,1,32,SPADINA AVE,DUNDAS ST W,0,None,2.2204460492503126e-16
2009-02-21,11,82,MOUNT PLEASANT Road,BROADWAY Aven,0,Major,2.2204460492503126e-16
2009-07-23,1,32,SPADINA AVE,DUNDAS ST W,0,Major,2.2204460492503126e-16
2009-07-24,16,42,MILVERTON BLVD,WOODBINE AVE,0,None,2.2204460492503126e-16
2009-07-24,16,57,MILVERTON BLVD,WOODBINE AVE,0,Major,2.2204460492503126e-16
2009-07-25,3,22,LAWRENCE AVE E,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2009-07-25,3,17,GORDON MACKAY RD,JANE ST,0,Major,2.2204460492503126e-16
2009-07-25,3,17,GORDON MACKAY RD,JANE ST,0,Major,2.2204460492503126e-16
2009-07-25,3,17,GORDON MACKAY RD,JANE ST,0,Major,2.2204460492503126e-16
2009-07-25,7,32,BETHRIDGE RD,MARTIN GROVE RD,0,Minor,2.2204460492503126e-16
2009-07-25,7,42,BETHRIDGE RD,MARTIN GROVE RD,0,Major,2.2204460492503126e-16
2009-07-26,23,42,ELLESMERE RD,WARDEN AVE,0,None,2.2204460492503126e-16
2009-07-26,23,42,ELLESMERE RD,WARDEN AVE,0,Major,2.2204460492503126e-16
2009-07-28,12,32,SHEFFLEY CRES,WINCOTT DR,0,None,2.2204460492503126e-16
2009-07-28,12,37,SHEFFLEY CRES,WINCOTT DR,0,Major,2.2204460492503126e-16
2009-07-30,7,37,WELLINGTON ST W,JOHN ST,0,Minimal,2.2204460492503126e-16
2009-07-30,7,32,WELLINGTON ST W,JOHN ST,0,Major,2.2204460492503126e-16
2009-07-31,8,37,MAIN ST,KINGSTON RD,0,None,2.2204460492503126e-16
2009-07-31,8,42,MAIN ST,KINGSTON RD,0,Major,2.2204460492503126e-16
2009-08-01,6,52,THE WESTWAY,ISLINGTON AVE,0,Minimal,2.2204460492503126e-16
2009-08-01,6,47,THE WESTWAY,ISLINGTON AVE,0,Minor,2.2204460492503126e-16
2009-08-01,6,42,THE WESTWAY,ISLINGTON AVE,0,Major,2.2204460492503126e-16
2009-08-01,7,27,EASTERN AVE,QUEEN ST E,1,Major,0.9999999999999998
2009-08-01,7,62,PAILTON CRES,MERTON ST,0,Major,2.2204460492503126e-16
2009-08-01,13,57,FALSTAFF AVE,JANE ST,0,None,2.2204460492503126e-16
2009-08-01,13,72,FALSTAFF AVE,JANE ST,0,Major,2.2204460492503126e-16
2009-08-02,21,37,CHERRY ST,LAKE SHORE BLVD E,0,Minor,2.2204460492503126e-16
2009-08-02,21,27,CHERRY ST,LAKE SHORE BLVD E,0,Major,2.2204460492503126e-16
2009-08-03,12,42,BAYVIEW S ROSEDALE VL RAMP,ROSEDALE VALLEY RD,0,Minor,2.2204460492503126e-16
2009-08-03,12,42,BAYVIEW S ROSEDALE VL RAMP,ROSEDALE VALLEY RD,0,None,2.2204460492503126e-16
2009-08-03,12,52,BAYVIEW S ROSEDALE VL RAMP,ROSEDALE VALLEY RD,0,Major,2.2204460492503126e-16
2009-08-04,10,47,BIGGIN CRT,VICTORIA PARK AVE,0,Minimal,2.2204460492503126e-16
2009-08-04,10,32,BIGGIN CRT,VICTORIA PARK AVE,0,Minimal,2.2204460492503126e-16
2009-08-04,10,42,BIGGIN CRT,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2009-08-05,12,32,401 C W BAYVIEW RAMP,BAYVIEW AVE,0,None,2.2204460492503126e-16
2009-08-05,12,42,401 C W BAYVIEW RAMP,BAYVIEW AVE,0,Major,2.2204460492503126e-16
2009-08-07,15,82,SHEPPARD AVE W,HOVE ST,0,None,2.2204460492503126e-16
2009-08-07,15,62,SHEPPARD AVE W,HOVE ST,0,Major,2.2204460492503126e-16
2009-08-11,8,47,BOOTH AVE,EASTERN AVE,0,None,2.2204460492503126e-16
2009-08-09,18,52,JUDSON Stre,ROYAL YORK Road,0,Major,2.2204460492503126e-16
2009-08-10,1,47,DON MILLS Road,FINCH Aven E,0,None,2.2204460492503126e-16
2009-08-10,1,27,DON MILLS Road,FINCH Aven E,0,Major,2.2204460492503126e-16
2009-08-11,8,22,BOOTH AVE,EASTERN AVE,0,Major,2.2204460492503126e-16
2009-08-11,22,37,MEADOWVALE Road,SHEPPARD Aven E,0,Major,2.2204460492503126e-16
2009-02-21,20,87,DON MILLS RD,YORK MILLS RD,0,Major,2.2204460492503126e-16
2009-02-21,20,37,DON MILLS RD,YORK MILLS RD,0,Minimal,2.2204460492503126e-16
2009-02-23,16,27,YONGE ST,F G GARDINER XY  E,0,Major,2.2204460492503126e-16
2009-02-23,16,57,YONGE ST,F G GARDINER XY  E,0,None,2.2204460492503126e-16
2009-02-23,16,62,YONGE ST,F G GARDINER XY  E,0,None,2.2204460492503126e-16
2009-02-23,19,62,BAY ST,KING ST W,0,None,2.2204460492503126e-16
2009-02-23,19,32,BAY ST,KING ST W,0,Major,2.2204460492503126e-16
2009-02-24,3,57,WILLIAM CARSON CRES,YONGE ST,0,Major,2.2204460492503126e-16
2009-02-25,19,62,WINDWOOD Driv,HUMBER COLLEGE Boul,0,None,2.2204460492503126e-16
2009-02-25,19,22,WINDWOOD Driv,HUMBER COLLEGE Boul,0,Major,2.2204460492503126e-16
2009-02-26,7,47,401 C W KENNEDY S RAMP RD,KENNEDY RD,0,Major,2.2204460492503126e-16
2009-02-26,7,47,401 C W KENNEDY S RAMP RD,KENNEDY RD,0,Minor,2.2204460492503126e-16
2009-02-26,7,57,401 C W KENNEDY S RAMP RD,KENNEDY RD,0,Minor,2.2204460492503126e-16
2009-02-26,23,37,LESLIE ST,QUEEN ST E,0,None,2.2204460492503126e-16
2009-02-26,23,27,LESLIE ST,QUEEN ST E,0,Major,2.2204460492503126e-16
2009-03-03,10,47,LONSDALE RD,RELMAR RD,0,None,2.2204460492503126e-16
2009-03-03,10,87,LONSDALE RD,RELMAR RD,0,Major,2.2204460492503126e-16
2009-03-03,18,47,GLEN WATFORD DR,SHEPPARD AVE E,0,None,2.2204460492503126e-16
2009-03-04,8,37,MCLEVIN Ave,NEILSON Rd,0,None,2.2204460492503126e-16
2009-03-04,8,77,MCLEVIN Ave,NEILSON Rd,0,Major,2.2204460492503126e-16
2009-03-07,4,22,TRANSIT RD,WILLIAM R ALLEN RD,0,Fatal,2.2204460492503126e-16
2009-03-07,13,32,NORTHCLIFFE BLVD,ROGERS RD,0,None,2.2204460492503126e-16
2009-03-07,13,12,NORTHCLIFFE BLVD,ROGERS RD,0,Major,2.2204460492503126e-16
2009-03-08,1,52,HORNER AVE,BROWNS LINE Line,1,Major,2.2204460492503126e-16
2009-03-08,1,37,HORNER AVE,BROWNS LINE Line,1,None,2.2204460492503126e-16
2009-03-08,1,22,MC CAUL ST,DUNDAS ST W,0,Minimal,2.2204460492503126e-16
2009-03-08,1,22,MC CAUL ST,DUNDAS ST W,0,Minimal,2.2204460492503126e-16
2009-03-08,1,57,MC CAUL ST,DUNDAS ST W,0,Major,2.2204460492503126e-16
2009-03-08,3,22,HEATHFIELD DR,HILL CRES,1,Fatal,0.9999999999999998
2009-03-08,3,22,HEATHFIELD DR,HILL CRES,1,Major,0.9999999999999998
2009-03-10,11,52,CARLAW Ave,GERRARD St E,0,None,2.2204460492503126e-16
2009-03-10,11,47,CARLAW Ave,GERRARD St E,0,Major,2.2204460492503126e-16
2009-03-10,20,17,PROGRESS Aven,SHEPPARD Aven E,0,None,2.2204460492503126e-16
2009-03-10,20,47,PROGRESS Aven,SHEPPARD Aven E,0,Major,2.2204460492503126e-16
2009-03-11,6,47,PINE VALLEY  DR,STEELES AVE W,0,None,2.2204460492503126e-16
2009-03-11,6,57,PINE VALLEY  DR,STEELES AVE W,0,Fatal,2.2204460492503126e-16
2009-03-11,8,22,DUNCAN MILL Road,LESMILL Road,0,Major,2.2204460492503126e-16
2009-04-20,13,42,HIGH PARK BLVD,RONCESVALLES AVE,0,None,2.2204460492503126e-16
2009-04-22,5,42,KIPLING AVE,FINCH AVE W,0,None,2.2204460492503126e-16
2009-04-28,2,32,KENNEDY RD,ELLESMERE RD,0,Major,2.2204460492503126e-16
2009-04-22,5,57,KIPLING AVE,FINCH AVE W,0,Major,2.2204460492503126e-16
2009-04-22,23,52,EGLINTON AVE W,SCARLETT RD,0,None,2.2204460492503126e-16
2009-04-22,23,42,EGLINTON AVE W,SCARLETT RD,0,Major,2.2204460492503126e-16
2009-04-24,10,37,YORK ST,QUEENS QUAY W,0,None,2.2204460492503126e-16
2009-04-24,10,2,YORK ST,QUEENS QUAY W,0,Major,2.2204460492503126e-16
2009-04-25,5,52,EGLINTON AVE E,VICTORIA PARK AVE,0,Minimal,2.2204460492503126e-16
2009-04-25,5,27,EGLINTON AVE E,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2009-04-28,2,22,KENNEDY RD,ELLESMERE RD,0,Major,2.2204460492503126e-16
2009-04-28,2,22,KENNEDY RD,ELLESMERE RD,0,Minimal,2.2204460492503126e-16
2009-04-29,20,22,NORTH QUEEN ST,THE QUEENSWAY Stre,0,None,2.2204460492503126e-16
2009-04-29,20,27,NORTH QUEEN ST,THE QUEENSWAY Stre,0,Major,2.2204460492503126e-16
2009-04-30,3,22,MORNINGSIDE AVE,SHEPPARD AVE E,0,None,2.2204460492503126e-16
2009-04-30,3,27,MORNINGSIDE AVE,SHEPPARD AVE E,0,Major,2.2204460492503126e-16
2009-04-30,15,17,NATAL AVE,MCINTOSH ST,0,None,2.2204460492503126e-16
2009-04-30,15,22,NATAL AVE,MCINTOSH ST,0,Major,2.2204460492503126e-16
2009-05-01,12,82,ORIOLE RD,ST CLAIR AVE W,0,Minor,2.2204460492503126e-16
2009-05-01,12,32,ORIOLE RD,ST CLAIR AVE W,0,Minor,2.2204460492503126e-16
2009-05-01,12,37,ORIOLE RD,ST CLAIR AVE W,0,Minor,2.2204460492503126e-16
2009-05-01,12,92,ORIOLE RD,ST CLAIR AVE W,0,Fatal,2.2204460492503126e-16
2009-05-02,10,37,GARDINER JAMESON AV RAMP,JAMESON AVE,0,None,2.2204460492503126e-16
2009-05-02,10,22,GARDINER JAMESON AV RAMP,JAMESON AVE,0,Major,2.2204460492503126e-16
2009-05-04,11,47,BROOKHAVEN DR,TRETHEWEY DR,0,Major,2.2204460492503126e-16
2009-05-04,11,52,BROOKHAVEN DR,TRETHEWEY DR,0,Major,2.2204460492503126e-16
2009-05-04,11,57,BROOKHAVEN DR,TRETHEWEY DR,0,None,2.2204460492503126e-16
2009-05-07,5,47,KEELE ST,ANNETTE ST,1,Major,2.2204460492503126e-16
2009-05-07,5,27,KEELE ST,ANNETTE ST,1,None,2.2204460492503126e-16
2009-05-07,23,17,CASCI AVE,COXWELL AVE,0,None,2.2204460492503126e-16
2009-05-07,23,17,CASCI AVE,COXWELL AVE,0,Major,2.2204460492503126e-16
2009-05-08,17,17,DANFORTH AVE,WOODBINE AVE,0,Major,2.2204460492503126e-16
2009-05-08,17,22,DANFORTH AVE,WOODBINE AVE,0,Minor,2.2204460492503126e-16
2009-05-09,13,62,BAY ST,QUEEN ST W,0,None,2.2204460492503126e-16
2009-05-09,13,62,BAY ST,QUEEN ST W,0,Major,2.2204460492503126e-16
2009-05-11,7,52,SPADINA AVE,FRONT ST W,0,None,2.2204460492503126e-16
2009-05-11,7,32,SPADINA AVE,FRONT ST W,0,Major,2.2204460492503126e-16
2009-05-12,15,22,SOUTH SHIELDS AVE,MIDLAND AVE,0,Major,2.2204460492503126e-16
2009-05-12,15,62,SOUTH SHIELDS AVE,MIDLAND AVE,0,None,2.2204460492503126e-16
2009-05-15,2,37,CARLINGVIEW DR,DIXON RD,0,Major,2.2204460492503126e-16
2009-05-15,12,57,ANTRIM CRES,KENNEDY RD,0,None,2.2204460492503126e-16
2009-05-15,12,22,ANTRIM CRES,KENNEDY RD,0,Major,2.2204460492503126e-16
2009-05-16,9,77,BETH ST,DAWES RD,0,Major,2.2204460492503126e-16
2009-05-16,9,22,BETH ST,DAWES RD,0,Major,2.2204460492503126e-16
2009-05-17,16,12,CHIPSTEAD Road,YORK MILLS Road,0,Major,2.2204460492503126e-16
2009-05-17,16,82,CHIPSTEAD Road,YORK MILLS Road,0,Minimal,2.2204460492503126e-16
2009-05-17,16,12,CHIPSTEAD Road,YORK MILLS Road,0,Minor,2.2204460492503126e-16
2009-05-17,16,82,CHIPSTEAD Road,YORK MILLS Road,0,None,2.2204460492503126e-16
2009-05-17,16,17,CHIPSTEAD Road,YORK MILLS Road,0,Minimal,2.2204460492503126e-16
2009-05-18,21,42,LAWRENCE Aven W,AVENUE Road,0,Major,2.2204460492503126e-16
2009-05-18,21,17,LAWRENCE Aven W,AVENUE Road,0,None,2.2204460492503126e-16
2009-05-19,16,37,OLD KINGSTON Road,KINGSTON Road,0,Major,2.2204460492503126e-16
2009-05-19,16,22,OLD KINGSTON Road,KINGSTON Road,0,Minor,2.2204460492503126e-16
2009-05-19,16,22,OLD KINGSTON Road,KINGSTON Road,0,Minor,2.2204460492503126e-16
2009-05-21,21,42,SHAW ST,KING ST W,0,Major,2.2204460492503126e-16
2009-05-22,2,32,CHRISTIE St,BARTON Ave,0,Major,2.2204460492503126e-16
2009-05-22,15,47,ASHBY Plac,KING Stre E,0,Major,2.2204460492503126e-16
2009-05-22,15,42,ASHBY Plac,KING Stre E,0,None,2.2204460492503126e-16
2009-05-22,18,42,ALLIANCE Aven,JANE Stre,0,None,2.2204460492503126e-16
2009-05-22,18,67,ALLIANCE Aven,JANE Stre,0,None,2.2204460492503126e-16
2009-12-31,3,47,SHEPPARD AVE E,TWYN RIVERS DR,1,Major,0.9999999999999998
2009-05-22,18,47,ALLIANCE Aven,JANE Stre,0,Major,2.2204460492503126e-16
2008-10-27,7,52,SHEDIAC RD,BRIMLEY RD,0,None,2.2204460492503126e-16
2008-10-27,7,52,SHEDIAC RD,BRIMLEY RD,0,Major,2.2204460492503126e-16
2008-10-29,9,62,NEILSON RD,ELLESMERE RD,0,Major,2.2204460492503126e-16
2008-10-29,9,32,NEILSON RD,ELLESMERE RD,0,Minimal,2.2204460492503126e-16
2008-10-29,17,27,FOUNDERS RD,IAN MACDONALD BLVD,0,Minimal,2.2204460492503126e-16
2008-10-29,18,52,DUNDAS ST W,BAY ST,0,None,2.2204460492503126e-16
2008-10-29,18,67,DUNDAS ST W,BAY ST,0,None,2.2204460492503126e-16
2008-10-29,18,22,DUNDAS ST W,BAY ST,0,None,2.2204460492503126e-16
2008-10-29,18,22,DUNDAS ST W,BAY ST,0,None,2.2204460492503126e-16
2008-10-29,18,22,DUNDAS ST W,BAY ST,0,Major,2.2204460492503126e-16
2008-10-29,21,52,LAVINGTON DR,MARTIN GROVE RD,0,None,2.2204460492503126e-16
2008-10-29,21,87,LAVINGTON DR,MARTIN GROVE RD,0,Major,2.2204460492503126e-16
2008-10-31,11,42,BROWNS LINE Driv,VALERMO DR,0,None,2.2204460492503126e-16
2008-10-31,11,12,BROWNS LINE Driv,VALERMO DR,0,Minimal,2.2204460492503126e-16
2008-10-31,11,42,BROWNS LINE Driv,VALERMO DR,0,Major,2.2204460492503126e-16
